charge_id,account_id,subscriber_id,charge_type,source_usage_id,amount,currency_code,charge_ts,created_ts
6ce0d0bc-857e-4f01-9596-9d5115a39569,e0e9e86b-ca31-4241-b464-8a18eac52edf,0b3c93be-bfd3-4d14-8510-3c9043c73b13,USAGE,,48.49,EUR,2021-11-25T03:14:07,2024-10-03T23:35:11
b72808b3-2c95-4319-a4f2-210ed2a44700,e0e9e86b-ca31-4241-b464-8a18eac52edf,b2938107-b2d1-4e47-980f-007ac9a2eeca,ADJUSTMENT,,65.3,EUR,2025-10-13T00:39:51,2026-09-07T06:28:04
98cd1a98-79fb-4b00-bde5-d295e16170e7,e0e9e86b-ca31-4241-b464-8a18eac52edf,2b09a1b9-4c16-4596-a506-4667f6a71422,RECURRING,,62.83,EUR,2020-11-01T14:53:34,2023-05-20T08:45:38
8cebcb67-270f-4897-a0a5-566360292938,e0e9e86b-ca31-4241-b464-8a18eac52edf,ded1e82f-8275-40b1-bf0c-568b0d6e67bf,USAGE,,54.49,EUR,2022-03-19T14:40:17,2024-11-27T23:51:14
cb9dca59-538e-4d6c-87b9-30cadaca3c58,e0e9e86b-ca31-4241-b464-8a18eac52edf,ded1e82f-8275-40b1-bf0c-568b0d6e67bf,RECURRING,,10.48,EUR,2022-05-05T14:03:42,2022-10-21T18:17:25
760dd861-f3bc-42b4-8502-cddc38644e7b,e0e9e86b-ca31-4241-b464-8a18eac52edf,2df05163-0f95-4884-b44c-135d01ba51d2,ONE_TIME,,84.39,EUR,2023-07-06T09:01:28,2025-06-22T00:00:20
da3df722-12fe-4dd8-8eb6-236ba57ecd2b,e0e9e86b-ca31-4241-b464-8a18eac52edf,33678fa3-8ac6-4a05-8955-8db72e134169,USAGE,,91.9,EUR,2023-08-11T20:32:33,2021-06-17T06:58:16
94f852d2-2971-4f8e-a72d-a83f279e5216,e0e9e86b-ca31-4241-b464-8a18eac52edf,3b332bbe-f921-4739-b0af-b7d994a83660,RECURRING,,67.05,EUR,2025-09-24T00:42:35,2022-01-03T18:41:47
4cd26318-a16e-48ce-97cf-a10afe02c599,e0e9e86b-ca31-4241-b464-8a18eac52edf,f16e5772-b331-478c-ab28-d8fb688ecbac,ONE_TIME,,6.74,EUR,2021-07-12T23:58:34,2023-02-22T15:30:37
1190cc59-49b3-42d5-a297-42a4b7bc5e5c,e0e9e86b-ca31-4241-b464-8a18eac52edf,3b332bbe-f921-4739-b0af-b7d994a83660,USAGE,,96.19,EUR,2025-10-12T15:47:22,2022-06-16T14:04:23
cb9cea82-08bc-4ea4-b661-d196616b43d6,e0e9e86b-ca31-4241-b464-8a18eac52edf,cb9d0faf-23e8-46f1-b65b-e1578d19e51e,ONE_TIME,,10.93,EUR,2022-08-19T06:47:02,2025-01-01T00:24:26
f7f165a7-93a1-4b49-9156-f96682ec25f8,ef0083b3-7102-406a-a007-f6554b60014b,16172428-0962-4325-bf4d-571a3cdcf1eb,RECURRING,,45.38,EUR,2026-07-01T15:54:59,2020-03-04T16:50:22
95991f72-5511-46ae-a4b6-b88e20293f0b,ef0083b3-7102-406a-a007-f6554b60014b,5e45fcf9-5dbb-49c5-a2f0-1122442cdb62,ADJUSTMENT,,32.54,EUR,2021-04-23T00:40:23,2024-11-21T23:50:13
1f1babcb-b699-4c8c-911f-22a118fb5068,ef0083b3-7102-406a-a007-f6554b60014b,593d5794-ff77-4375-ab64-9cff8f33486e,ADJUSTMENT,,49.01,EUR,2023-05-26T08:50:28,2025-05-09T15:58:52
c51601a2-e8a5-47e2-a225-93eab6d7171c,ef0083b3-7102-406a-a007-f6554b60014b,401275eb-c5d4-430d-97e9-0c3171db15b8,ONE_TIME,,4.37,EUR,2025-01-18T14:59:03,2021-07-06T11:47:01
86fcfe68-d9ee-43a3-84d2-92814368eb8b,ef0083b3-7102-406a-a007-f6554b60014b,4872a5f4-1272-43dc-a55a-33d7c7e48eb1,RECURRING,,36.64,EUR,2023-03-01T08:39:18,2020-05-26T20:53:50
2009a4e8-0c68-48e3-8293-e72e9699ae76,ef0083b3-7102-406a-a007-f6554b60014b,67bd8ea5-0d52-472b-8a09-b273504abf96,ONE_TIME,,46.37,EUR,2023-08-19T04:23:24,2022-06-05T15:16:58
be99ce50-df95-4a82-84be-5a3883e0a21e,ef0083b3-7102-406a-a007-f6554b60014b,ee93f915-c91f-42fc-a2f7-ac4d2e15ba81,ONE_TIME,,36.34,EUR,2023-10-11T22:42:41,2025-04-23T12:53:48
948f6f32-d173-4faa-b272-feeb951ea7bf,ef0083b3-7102-406a-a007-f6554b60014b,70765a0b-f45f-4f91-999e-9eb08f039d34,ADJUSTMENT,,21.84,EUR,2023-10-17T22:17:11,2020-01-14T22:57:21
b3156012-2ba4-4852-9a4e-8ca0301db6e4,ef0083b3-7102-406a-a007-f6554b60014b,362354ba-7dae-4d91-82cf-8cace40e8189,ONE_TIME,,95.25,EUR,2020-02-10T21:28:10,2025-04-10T23:30:08
700cda15-f946-433f-a633-bb45918c331d,ef0083b3-7102-406a-a007-f6554b60014b,f4d49950-c2d7-4c99-8df9-e65f8660625e,USAGE,,48.01,EUR,2026-05-31T10:43:32,2026-03-28T15:03:45
31465e6a-3e72-4bb6-9525-4eb3b6845ca7,ef0083b3-7102-406a-a007-f6554b60014b,edf99557-8175-4e27-9941-bd5a8d6f72e8,ONE_TIME,,84.31,EUR,2021-10-07T23:56:41,2024-10-12T12:01:15
0aeb3a84-9fef-45f4-bc70-5a03eca0a16d,ef0083b3-7102-406a-a007-f6554b60014b,0fff5509-5652-4bb2-8552-47961bac04cd,ADJUSTMENT,,81.28,EUR,2026-01-22T00:50:40,2022-02-06T14:27:43
cfd5ba09-1d62-4a40-a2a7-d9dd43a0852c,ef0083b3-7102-406a-a007-f6554b60014b,1f0603c7-9389-475c-9233-1ffae534e7ea,ONE_TIME,,27.16,EUR,2021-12-07T20:57:49,2026-09-23T09:12:44
00f235ef-5810-47a7-9cdc-77271723223f,ef0083b3-7102-406a-a007-f6554b60014b,b9405874-cde2-4eab-b200-cda922104062,RECURRING,,6.61,EUR,2025-05-28T19:53:25,2021-02-24T13:22:14
f9a8b9e4-0ba3-481e-bb71-c769243f6536,ef0083b3-7102-406a-a007-f6554b60014b,43a72bdd-1a95-4b03-8f0e-8f27f276f496,ADJUSTMENT,,87.2,EUR,2025-03-27T21:33:16,2021-07-25T08:31:06
fe04e64f-cc20-407e-a727-ab8341c28b74,ef0083b3-7102-406a-a007-f6554b60014b,5e45fcf9-5dbb-49c5-a2f0-1122442cdb62,ONE_TIME,,56.86,EUR,2020-09-21T18:07:24,2022-03-01T21:27:37
290dd8d9-dd30-4411-853c-b7a1b04f664d,ef0083b3-7102-406a-a007-f6554b60014b,49bbee43-f8b5-48eb-95c4-f0e409d10a55,RECURRING,,85.6,EUR,2025-04-12T05:21:38,2021-12-21T11:02:06
c1302c6c-1472-49a4-aeb2-baf2f8e8cd18,ef0083b3-7102-406a-a007-f6554b60014b,3f1b57e1-860f-4ff2-95fe-68b80b27bcd7,RECURRING,,35.52,EUR,2026-11-16T15:33:03,2025-05-21T19:32:09
ae5dc142-fb07-4fb8-9892-afc9ddd8391b,ef0083b3-7102-406a-a007-f6554b60014b,16172428-0962-4325-bf4d-571a3cdcf1eb,RECURRING,,48.35,EUR,2020-07-07T00:33:04,2022-03-16T06:48:54
21782fb0-18e9-4074-9caa-e517fc734935,ef0083b3-7102-406a-a007-f6554b60014b,11684e40-2c01-443c-9c74-6af1c18f852f,ONE_TIME,,82.66,EUR,2026-07-01T00:09:13,2025-05-21T09:14:11
ec69c6df-353c-4948-b77d-55c539eb7966,ef0083b3-7102-406a-a007-f6554b60014b,f8a92cce-293f-40ec-a97e-f74bbf65ece8,ADJUSTMENT,,57.85,EUR,2021-12-20T08:39:18,2021-02-04T17:00:05
6e0f9f9a-01ad-41fd-b5fe-d08ac4b570c5,ef0083b3-7102-406a-a007-f6554b60014b,4872a5f4-1272-43dc-a55a-33d7c7e48eb1,ADJUSTMENT,,67.6,EUR,2023-12-14T19:39:07,2021-04-28T20:44:11
28c16453-b0e9-4122-a36d-330d7a24e5a1,ef0083b3-7102-406a-a007-f6554b60014b,30a92b11-8277-4ae9-810b-4d2ce9142b99,ONE_TIME,,42.63,EUR,2022-12-12T01:15:04,2021-03-14T17:09:35
5d9b1d23-0807-440a-bf07-f3623fcae23e,ef0083b3-7102-406a-a007-f6554b60014b,9a55b853-79e2-4913-8a83-9b7be8216995,RECURRING,,27.05,EUR,2024-01-03T18:22:06,2020-12-02T20:09:01
4c65d93a-9bb6-4540-a210-9d28da8e17fb,ef0083b3-7102-406a-a007-f6554b60014b,1f272803-f130-43d9-96e4-64336959a422,USAGE,,82.81,EUR,2026-04-24T23:03:23,2026-10-04T12:27:43
bc1d2d83-4d41-4346-a10f-67361e301e4c,ef0083b3-7102-406a-a007-f6554b60014b,ce5d8263-9be0-4018-9ea1-6c42ff7a352f,ONE_TIME,,16.26,EUR,2026-06-08T09:52:12,2026-04-03T21:13:46
a3c84d5e-9f85-437c-a623-c1adcb8c34b4,ef0083b3-7102-406a-a007-f6554b60014b,43a72bdd-1a95-4b03-8f0e-8f27f276f496,ONE_TIME,,88.17,EUR,2023-03-21T05:33:32,2023-05-13T12:15:30
de190ca0-1079-4071-9c48-f0397a71dee4,ef0083b3-7102-406a-a007-f6554b60014b,aac071fb-46d9-4d6b-bb17-74df7bcca0ba,ADJUSTMENT,,24.89,EUR,2026-03-02T20:49:20,2020-08-07T23:15:00
07a4e0b3-a7ee-41dc-92e5-30db2bd7d4f4,ef0083b3-7102-406a-a007-f6554b60014b,e5ec2c7a-5a1a-4846-81a8-6043d0c3d396,USAGE,,87.55,EUR,2025-04-29T04:43:50,2020-11-20T14:36:13
00aea3ce-2241-434d-a668-2bc5f731fa66,0b53d923-3857-4d18-85d3-aaddc58cbc9d,a976ec1a-da94-44db-8929-c8ac3879883b,USAGE,,46.31,EUR,2022-07-16T11:59:21,2026-12-10T11:56:56
e068315d-9c0f-4a19-88b0-5fd0ec20c6ff,0b53d923-3857-4d18-85d3-aaddc58cbc9d,67bd8ea5-0d52-472b-8a09-b273504abf96,RECURRING,,32.49,EUR,2024-05-22T14:57:24,2020-11-10T13:45:26
2ff677da-edca-4ee1-abcd-a488b6b5d629,0b53d923-3857-4d18-85d3-aaddc58cbc9d,8b15032e-7122-4b17-a0e3-24a4346c4457,ADJUSTMENT,,87.72,EUR,2023-11-23T17:55:25,2022-02-28T12:54:03
e6b62577-6eaa-44f2-ab8e-5665fcbd255a,0b53d923-3857-4d18-85d3-aaddc58cbc9d,84c9b695-9abb-4cf9-be2d-35d54706165c,ONE_TIME,,25.1,EUR,2024-03-18T16:31:12,2021-08-14T01:39:09
7d2a822a-fbb4-4578-89c6-0ed6c8465211,0b53d923-3857-4d18-85d3-aaddc58cbc9d,3cbfa7a4-a64f-4c3b-927e-9f4c4350fbfe,ONE_TIME,,87.44,EUR,2024-01-12T01:51:35,2020-03-21T12:39:17
466d0a5e-0e93-4608-8879-2c6bf7ddcd86,0b53d923-3857-4d18-85d3-aaddc58cbc9d,837b3ed9-44bd-4be9-bdbd-8fcf93758558,ADJUSTMENT,,56.36,EUR,2025-03-11T06:52:57,2026-04-08T15:58:06
338cd283-e82d-40f2-b9d0-b84bcf32d9ce,0b53d923-3857-4d18-85d3-aaddc58cbc9d,e5ec2c7a-5a1a-4846-81a8-6043d0c3d396,USAGE,,63.96,EUR,2023-03-23T03:48:03,2020-07-27T20:00:27
5612ea33-8d95-4d0a-9a56-faf3c9f9e94f,0b53d923-3857-4d18-85d3-aaddc58cbc9d,3f1b57e1-860f-4ff2-95fe-68b80b27bcd7,ONE_TIME,,54.45,EUR,2025-10-11T09:15:54,2026-04-27T07:01:48
47a8c595-4796-4e4e-8b60-b0e66ee6c1eb,0b53d923-3857-4d18-85d3-aaddc58cbc9d,801f0e24-37e9-4c47-910f-97f9c256fcdc,ONE_TIME,,43.63,EUR,2022-07-11T22:51:20,2024-08-23T00:45:34
36bb646e-f4dd-4ee6-b351-5b169af82b8b,0b53d923-3857-4d18-85d3-aaddc58cbc9d,5e8bb5e9-3a08-4f8b-bcb0-479426c59c19,ADJUSTMENT,,88.87,EUR,2024-04-21T08:36:55,2022-09-30T15:23:39
0af2d127-88e9-4780-82a3-01a6b6e2f5b6,0b53d923-3857-4d18-85d3-aaddc58cbc9d,593d5794-ff77-4375-ab64-9cff8f33486e,RECURRING,,29.18,EUR,2025-03-29T19:03:40,2023-07-13T23:35:52
23a8afa4-632e-47f8-b4fb-90cc0dd320f8,0b53d923-3857-4d18-85d3-aaddc58cbc9d,0bde54df-7915-4145-92d5-ffb3bb2bbd1a,RECURRING,,27.02,EUR,2020-03-01T04:31:41,2025-12-09T18:01:10
edb9dda4-3bba-47a5-9760-c186d8153008,0b53d923-3857-4d18-85d3-aaddc58cbc9d,55fb8a4b-5bfb-45d5-9b11-9fb54703ea5a,ADJUSTMENT,,43.12,EUR,2024-02-17T03:12:00,2020-07-14T10:58:40
a9f76daf-f6c6-4a5a-a431-be1b490a6e3d,0b53d923-3857-4d18-85d3-aaddc58cbc9d,593d5794-ff77-4375-ab64-9cff8f33486e,RECURRING,,89.81,EUR,2021-04-29T19:34:59,2023-09-04T15:21:19
53f8d9d5-d443-471c-88a5-20521597bb21,0b53d923-3857-4d18-85d3-aaddc58cbc9d,43a72bdd-1a95-4b03-8f0e-8f27f276f496,USAGE,,90.39,EUR,2025-09-11T00:34:18,2022-01-07T15:19:01
f461e421-6b6f-420b-9f43-91216208be5a,0b53d923-3857-4d18-85d3-aaddc58cbc9d,7dac5b0f-04db-4c61-89f7-13bedc08549b,USAGE,,51.54,EUR,2025-08-15T10:50:00,2024-12-25T05:22:20
9f4cc60b-803e-4c61-82d0-006365a02fb2,0b53d923-3857-4d18-85d3-aaddc58cbc9d,18156809-99f7-4e13-ab48-dc81301a3415,USAGE,,2.3,EUR,2021-07-27T17:23:04,2023-08-02T11:57:03
e83f691b-47d9-4282-89d5-03165bdbb755,0b53d923-3857-4d18-85d3-aaddc58cbc9d,401275eb-c5d4-430d-97e9-0c3171db15b8,USAGE,,33.62,EUR,2022-11-01T14:05:05,2024-11-27T17:32:30
c42a2f50-f5d5-4bd4-8633-2c5184a3da67,0b53d923-3857-4d18-85d3-aaddc58cbc9d,70765a0b-f45f-4f91-999e-9eb08f039d34,ONE_TIME,,2.33,EUR,2024-01-20T03:13:55,2026-12-24T23:44:07
342f1e87-52c6-4d24-8072-cc09c7238699,0b53d923-3857-4d18-85d3-aaddc58cbc9d,1f0603c7-9389-475c-9233-1ffae534e7ea,ONE_TIME,,9.69,EUR,2020-04-10T11:47:05,2023-03-31T03:08:01
f33fa70d-d57e-4d57-b744-65efd5f19f1b,0b53d923-3857-4d18-85d3-aaddc58cbc9d,a976ec1a-da94-44db-8929-c8ac3879883b,RECURRING,,49.77,EUR,2020-06-19T08:47:23,2020-10-04T10:27:37
c144c85d-e98d-4177-a73a-be7a69080701,0b53d923-3857-4d18-85d3-aaddc58cbc9d,5e8bb5e9-3a08-4f8b-bcb0-479426c59c19,USAGE,,22.41,EUR,2021-09-22T15:26:44,2021-08-18T12:35:36
bc909921-050c-4f7e-a924-5e51c90e24e2,0b53d923-3857-4d18-85d3-aaddc58cbc9d,9961153f-71fa-4f7a-9a91-562c86a5f640,ONE_TIME,,45.36,EUR,2025-09-23T14:53:39,2022-04-11T01:36:59
2460947a-4085-4598-bcfc-00da683dfff2,0b53d923-3857-4d18-85d3-aaddc58cbc9d,8b15032e-7122-4b17-a0e3-24a4346c4457,ONE_TIME,,18.64,EUR,2022-04-14T19:03:24,2020-07-28T11:26:12
f0b6574f-65f5-4b05-84d3-9b8808103ef8,0b53d923-3857-4d18-85d3-aaddc58cbc9d,0fff5509-5652-4bb2-8552-47961bac04cd,RECURRING,,44.45,EUR,2021-09-01T09:53:52,2021-05-19T06:30:13
9143bc43-20a9-4674-908d-f9a74e0aadc8,0b53d923-3857-4d18-85d3-aaddc58cbc9d,70389672-23af-4258-9a0b-6f38b5bcb60c,ONE_TIME,,61.95,EUR,2021-07-14T20:20:34,2020-10-11T18:14:57
330b751e-175a-42b4-a752-3f31ef7535c6,0b53d923-3857-4d18-85d3-aaddc58cbc9d,ce5d8263-9be0-4018-9ea1-6c42ff7a352f,ADJUSTMENT,,58.28,EUR,2022-02-15T13:19:13,2024-10-17T11:43:44
e99cb90e-019d-4f61-a60c-a6d835954d9c,0b53d923-3857-4d18-85d3-aaddc58cbc9d,79f7da07-c57d-43d7-b3bb-9c617f81ff57,RECURRING,,66.12,EUR,2023-07-14T22:38:50,2023-02-20T11:26:35
d2af1531-5f83-490f-a8a5-2855619dcc9f,0b53d923-3857-4d18-85d3-aaddc58cbc9d,c759a720-5593-4990-9294-b7f83b59e464,RECURRING,,37.45,EUR,2026-02-02T18:20:06,2023-04-17T12:44:14
5cb55aa7-02d1-4b87-ac62-497b99896b85,0b53d923-3857-4d18-85d3-aaddc58cbc9d,593d5794-ff77-4375-ab64-9cff8f33486e,RECURRING,,53.88,EUR,2026-12-03T17:37:30,2024-08-09T07:15:43
9d810470-e3a0-455b-a695-2b5e02ee3cae,0b53d923-3857-4d18-85d3-aaddc58cbc9d,c759a720-5593-4990-9294-b7f83b59e464,RECURRING,,13.74,EUR,2020-02-02T08:09:51,2022-05-10T07:52:14
dace6202-ae17-4341-9702-7254d45d0975,0b53d923-3857-4d18-85d3-aaddc58cbc9d,d01d0a89-3fb9-42b0-8e95-70986860a7e9,USAGE,,11.26,EUR,2026-05-23T12:00:49,2021-08-17T10:01:39
72620ca6-48a3-43e7-987c-b179c5b29b43,0b53d923-3857-4d18-85d3-aaddc58cbc9d,aac071fb-46d9-4d6b-bb17-74df7bcca0ba,USAGE,,50.07,EUR,2022-11-24T00:01:49,2023-06-25T07:49:53
27ad8c1d-70c7-43cd-8c80-d853c72399d0,0b53d923-3857-4d18-85d3-aaddc58cbc9d,ded1e82f-8275-40b1-bf0c-568b0d6e67bf,ADJUSTMENT,,92.96,EUR,2024-10-22T16:19:29,2020-06-13T15:41:09
4d382054-f008-48c8-b023-d044a142943a,0b53d923-3857-4d18-85d3-aaddc58cbc9d,3f1b57e1-860f-4ff2-95fe-68b80b27bcd7,RECURRING,,74.08,EUR,2025-03-15T10:30:46,2025-09-04T19:26:27
74e5a088-b311-419c-9ee0-5236277ce9bb,0b53d923-3857-4d18-85d3-aaddc58cbc9d,a1e28bf1-b530-4c61-8e16-985b43e1e9f7,ADJUSTMENT,,50.84,EUR,2024-01-01T06:31:12,2025-12-10T01:53:35
14fa137a-0e41-4169-bd69-15d69f0bbaae,0b53d923-3857-4d18-85d3-aaddc58cbc9d,b5c182c1-5448-4d6f-976e-d579fcb97068,USAGE,,20.92,EUR,2020-06-25T18:29:01,2021-01-17T19:51:37
03f94ba5-1536-47fd-a255-60bdb9f7531d,0b53d923-3857-4d18-85d3-aaddc58cbc9d,ded1e82f-8275-40b1-bf0c-568b0d6e67bf,USAGE,,30.17,EUR,2025-08-09T01:40:43,2025-03-26T11:06:33
9fb6603c-2ecf-420b-85cc-ed03fbe290de,0b53d923-3857-4d18-85d3-aaddc58cbc9d,d01d0a89-3fb9-42b0-8e95-70986860a7e9,ADJUSTMENT,,14.72,EUR,2020-01-14T18:32:42,2024-08-22T06:25:29
07349328-67c9-46c0-a11c-6c53d7805008,0b53d923-3857-4d18-85d3-aaddc58cbc9d,f4d49950-c2d7-4c99-8df9-e65f8660625e,USAGE,,51.04,EUR,2020-10-05T13:34:36,2024-05-05T00:00:24
7b388b0a-ecd8-4855-92ad-284561b71628,0b53d923-3857-4d18-85d3-aaddc58cbc9d,b5c182c1-5448-4d6f-976e-d579fcb97068,ADJUSTMENT,,85.5,EUR,2025-08-27T21:58:33,2020-09-16T05:31:37
f25706fd-3f70-4092-9005-5a0e71a9c6dd,0b53d923-3857-4d18-85d3-aaddc58cbc9d,4b1a8b29-5c59-417b-b336-beb94eb4d539,ONE_TIME,,72.96,EUR,2021-10-31T11:10:34,2022-12-26T12:20:32
43a945aa-957f-4c2f-bfc1-564593e08f3b,0b53d923-3857-4d18-85d3-aaddc58cbc9d,10b92de3-aadd-4bfd-8b63-17cd8ef58866,RECURRING,,42.81,EUR,2020-11-03T21:28:38,2021-07-03T05:40:18
6b3c6d60-ffc9-419a-a863-59fddc2ad3ab,76827d89-da37-45a3-8102-e3277f4bf538,2b09a1b9-4c16-4596-a506-4667f6a71422,RECURRING,,64.21,EUR,2021-06-17T12:42:13,2022-01-29T14:25:11
3995e0ac-bc51-4b7f-a0eb-be88658a76d0,76827d89-da37-45a3-8102-e3277f4bf538,99b0735f-ad10-48e4-bee9-d9beb38f875b,ONE_TIME,,71.67,EUR,2022-04-08T04:27:21,2025-01-29T04:00:49
cef0b3ba-5279-4707-b095-334e97416cf3,76827d89-da37-45a3-8102-e3277f4bf538,dd709fc1-6029-4dfa-8744-13b13cbcea62,RECURRING,,26.28,EUR,2025-07-04T01:30:32,2026-12-20T23:54:41
cc26ff0b-3986-4314-afe6-9e2da74b1fd7,76827d89-da37-45a3-8102-e3277f4bf538,58cd3388-572d-424c-9b24-518e4dda55ed,ADJUSTMENT,,60.82,EUR,2025-10-19T15:31:42,2023-09-08T05:44:41
06fc28b8-5706-44ee-9438-b109f332e8fe,76827d89-da37-45a3-8102-e3277f4bf538,79f7da07-c57d-43d7-b3bb-9c617f81ff57,ADJUSTMENT,,83.74,EUR,2022-03-10T12:36:51,2021-03-21T16:19:23
06bfd781-c395-4921-9e27-e41748fd7bfc,76827d89-da37-45a3-8102-e3277f4bf538,8c5e29f9-7d20-4870-8706-c14452bb17b1,ONE_TIME,,11.66,EUR,2026-07-29T17:43:14,2025-09-07T11:28:45
1c355f75-a0b6-4f60-a534-3e2d9eab0efc,76827d89-da37-45a3-8102-e3277f4bf538,65f36822-d5d3-486f-a712-fc76885bb3e6,USAGE,,53.2,EUR,2024-06-25T04:47:38,2020-03-14T03:26:51
ac342084-1aba-4ac2-bc37-3a029dae5ebf,76827d89-da37-45a3-8102-e3277f4bf538,77439361-d053-4dc8-9437-d1ed0063ccd3,ONE_TIME,,11.36,EUR,2026-10-07T23:36:20,2021-11-10T15:59:18
12e79f8a-a1f5-414c-bb2b-a0af6a50941e,76827d89-da37-45a3-8102-e3277f4bf538,88cd5a90-9145-4cc7-a377-184a09ca99d3,ADJUSTMENT,,95.82,EUR,2024-01-19T20:21:47,2022-07-06T06:13:04
42f15d62-c6c1-41e9-aec4-b8cb023e8d61,76827d89-da37-45a3-8102-e3277f4bf538,47640576-cd49-4f5b-a07a-5a3647a5a692,ADJUSTMENT,,57.84,EUR,2022-07-21T02:50:42,2022-05-23T20:19:52
62fc031d-9627-4931-9f51-38d7e97eec25,76827d89-da37-45a3-8102-e3277f4bf538,dd709fc1-6029-4dfa-8744-13b13cbcea62,ONE_TIME,,89.78,EUR,2020-09-17T19:53:27,2021-01-23T14:24:23
4afec55f-0768-46e2-919d-96398aaace10,76827d89-da37-45a3-8102-e3277f4bf538,7929f661-906b-462f-bb62-2a446b3cb23d,RECURRING,,15.11,EUR,2020-03-24T00:50:02,2021-12-03T15:33:27
28c8a432-ec1c-4354-91d8-80dc2fae7bca,76827d89-da37-45a3-8102-e3277f4bf538,41966400-5d7b-4c21-8681-ee7e1ba7afe9,ONE_TIME,,88.89,EUR,2025-11-07T21:58:48,2025-03-15T01:49:00
ee80f50c-ccfd-4d9f-9a4d-8f203c19666b,76827d89-da37-45a3-8102-e3277f4bf538,5b6d38d3-f8ae-463c-afb5-6d8fc1917c8d,RECURRING,,64.01,EUR,2023-08-26T07:32:57,2020-08-06T20:50:26
93f7191d-57cf-4978-8d5a-058826382fc5,76827d89-da37-45a3-8102-e3277f4bf538,79f7da07-c57d-43d7-b3bb-9c617f81ff57,RECURRING,,61.79,EUR,2020-01-12T10:57:13,2025-07-24T12:38:13
be99d0d9-1595-4f58-9005-226ce1f83c97,76827d89-da37-45a3-8102-e3277f4bf538,2df05163-0f95-4884-b44c-135d01ba51d2,ADJUSTMENT,,63.74,EUR,2021-11-18T22:55:59,2025-08-01T09:43:53
abdc4b68-3247-4a22-8c62-17fa68a09072,76827d89-da37-45a3-8102-e3277f4bf538,593d5794-ff77-4375-ab64-9cff8f33486e,ADJUSTMENT,,77.7,EUR,2022-01-03T12:58:32,2026-11-07T15:20:12
d62eb1e8-61ff-4518-a905-6e4ae757fb77,76827d89-da37-45a3-8102-e3277f4bf538,fcba9ede-f8b3-4b81-b6da-0d46948d5720,RECURRING,,74.94,EUR,2023-11-26T05:42:16,2022-04-25T17:31:08
8eb56cbb-a3d7-41c1-8062-71d6e1991363,76827d89-da37-45a3-8102-e3277f4bf538,45706e64-33bd-41c5-ab95-bb0957c79d18,RECURRING,,45.0,EUR,2025-01-01T19:12:46,2021-02-01T09:55:41
195a5b9c-3915-4ec5-bd8a-bfd1288c4e92,76827d89-da37-45a3-8102-e3277f4bf538,3c81fafe-3337-482f-8078-25e5858a3b7d,ONE_TIME,,65.76,EUR,2023-01-01T03:37:45,2026-05-01T12:42:17
8b78dccf-7c7f-4c8d-9d18-762f62f4f27c,76827d89-da37-45a3-8102-e3277f4bf538,55af8c5b-c42b-429b-a553-a8e26bfc6e0a,ADJUSTMENT,,18.41,EUR,2022-12-12T21:12:35,2023-02-12T00:36:59
e2cd7c4f-8e29-42f4-b2fe-cfee5f4d6c2c,76827d89-da37-45a3-8102-e3277f4bf538,a976ec1a-da94-44db-8929-c8ac3879883b,USAGE,,76.92,EUR,2025-01-03T21:04:54,2023-12-24T14:54:59
fef74420-e9c8-44f1-bf81-5f68730d69f0,76827d89-da37-45a3-8102-e3277f4bf538,f16e5772-b331-478c-ab28-d8fb688ecbac,ADJUSTMENT,,53.27,EUR,2020-01-23T20:28:03,2023-08-05T21:07:57
6f8917e4-bb73-4b2d-833b-b86be5ef2036,76827d89-da37-45a3-8102-e3277f4bf538,ded1e82f-8275-40b1-bf0c-568b0d6e67bf,USAGE,,35.61,EUR,2021-04-30T00:12:05,2025-12-16T13:28:08
2caba238-c43e-41eb-ad08-2a0b9c0cbbf6,76827d89-da37-45a3-8102-e3277f4bf538,837b3ed9-44bd-4be9-bdbd-8fcf93758558,ADJUSTMENT,,36.16,EUR,2021-03-07T08:17:53,2024-03-08T13:27:58
eb8784d0-9380-40e0-aab6-1c57f7367279,76827d89-da37-45a3-8102-e3277f4bf538,37cf7d20-609d-47ac-8b22-5a02fa9449fb,ADJUSTMENT,,80.8,EUR,2025-02-23T21:24:50,2020-02-09T02:46:21
5e8474d7-9d9d-4cab-9db7-1409a9d5530a,76827d89-da37-45a3-8102-e3277f4bf538,4b1a8b29-5c59-417b-b336-beb94eb4d539,ONE_TIME,,24.22,EUR,2020-01-07T02:00:11,2024-05-25T20:23:21
cab387ac-7fae-4de2-858c-d697a1152d2f,76827d89-da37-45a3-8102-e3277f4bf538,a7f29fe8-2dcb-4904-ab42-a2d15ac933bb,ADJUSTMENT,,69.74,EUR,2025-03-05T11:26:54,2024-06-05T11:47:29
8e6284f9-e365-4ed9-8272-c6f8ea97a990,76827d89-da37-45a3-8102-e3277f4bf538,1f0603c7-9389-475c-9233-1ffae534e7ea,USAGE,,72.79,EUR,2026-08-05T20:30:30,2023-05-17T02:48:03
f97bb9b8-1729-4aaf-a68c-ca100bd76cad,76827d89-da37-45a3-8102-e3277f4bf538,b97e39f4-ac93-4c99-8150-b877716ef365,RECURRING,,43.89,EUR,2023-08-21T19:01:50,2021-09-14T07:15:03
