invoice_id,account_id,billing_period_start,billing_period_end,invoice_date,due_date,total_amount,currency_code,status,created_ts,updated_ts
0787c770-c669-46d0-b7fe-c6fccece390b,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2023-11-14,2023-12-14,2023-12-17,2023-12-31,49.33,EUR,ISSUED,2020-07-11T02:09:58,2026-04-01T11:05:50.425560
db3a6edf-600b-4340-807b-23395c924888,92e4012e-4ee6-4b63-a0d9-73c98137c1d1,2020-05-13,2020-06-12,2020-06-15,2020-06-29,101.34,EUR,ISSUED,2026-06-05T09:04:08,2026-04-01T11:05:50.425592
5ebd9d2e-3c0e-47e5-b128-054997fe089a,1b1dbd5c-f776-4363-86e4-05f61da28f25,2021-02-26,2021-03-28,2021-03-31,2021-04-14,183.54,EUR,OVERDUE,2021-05-26T02:27:53,2026-04-01T11:05:50.426017
162ea147-ca5c-4693-ae3d-275556cffd08,1b1dbd5c-f776-4363-86e4-05f61da28f25,2023-05-09,2023-06-08,2023-06-11,2023-06-25,168.81,EUR,PAID,2021-10-11T12:08:22,2026-04-01T11:05:50.426050
e564b11f-7a70-4951-a7b3-8eb28efff0a3,1b1dbd5c-f776-4363-86e4-05f61da28f25,2022-11-22,2022-12-22,2022-12-25,2023-01-08,75.03,EUR,PAID,2023-11-04T09:39:57,2026-04-01T11:05:50.426084
b57e6e1a-f3c5-4199-9d24-6590d5d7c6b7,1b1dbd5c-f776-4363-86e4-05f61da28f25,2026-05-29,2026-06-28,2026-07-01,2026-07-15,60.75,EUR,OVERDUE,2020-03-17T20:18:08,2026-04-01T11:05:50.426116
0d42ff1d-102c-4719-b61d-96d8e9fac6ef,1b1dbd5c-f776-4363-86e4-05f61da28f25,2021-11-18,2021-12-18,2021-12-21,2022-01-04,160.26,EUR,PAID,2021-07-20T04:23:16,2026-04-01T11:05:50.426148
48f1482a-7da9-45e9-b274-817d83c1ec2a,1b1dbd5c-f776-4363-86e4-05f61da28f25,2020-02-22,2020-03-23,2020-03-26,2020-04-09,113.91,EUR,ISSUED,2026-11-05T07:13:21,2026-04-01T11:05:50.426194
ac18738b-e7fd-42fc-af3a-2d69ef232303,1b1dbd5c-f776-4363-86e4-05f61da28f25,2026-01-15,2026-02-14,2026-02-17,2026-03-03,162.91,EUR,PAID,2023-08-16T19:26:43,2026-04-01T11:05:50.426215
cfb73e43-247f-4dd3-8b96-06e68346b42a,1b1dbd5c-f776-4363-86e4-05f61da28f25,2021-10-31,2021-11-30,2021-12-03,2021-12-17,151.15,EUR,PAID,2023-08-21T00:02:46,2026-04-01T11:05:50.426239
01bbeba2-ffa6-4288-9f72-06ce94e1df04,1b1dbd5c-f776-4363-86e4-05f61da28f25,2021-05-26,2021-06-25,2021-06-28,2021-07-12,127.76,EUR,PAID,2020-09-07T23:27:28,2026-04-01T11:05:50.426277
1aa7fb98-5c5c-44bf-bc9d-2be0bc7aa329,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2026-03-24,2026-04-23,2026-04-26,2026-05-10,117.96,EUR,PAID,2020-10-15T07:55:29,2026-04-01T11:05:50.426737
43abdd2b-2e72-4c61-9d87-9bf9860faffc,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2021-05-13,2021-06-12,2021-06-15,2021-06-29,128.77,EUR,PAID,2026-06-08T13:00:24,2026-04-01T11:05:50.426770
b3ec92b6-1151-43f1-8bf0-9c89c73df7cf,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2022-05-15,2022-06-14,2022-06-17,2022-07-01,59.68,EUR,ISSUED,2021-01-16T06:48:04,2026-04-01T11:05:50.426810
3437ab5c-911b-4958-8a06-6603fb7a470e,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2024-08-23,2024-09-22,2024-09-25,2024-10-09,69.48,EUR,ISSUED,2024-05-01T14:06:18,2026-04-01T11:05:50.426850
2cb54c77-f12c-43be-b355-353e7869854d,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2023-01-05,2023-02-04,2023-02-07,2023-02-21,68.19,EUR,PAID,2025-01-16T08:16:39,2026-04-01T11:05:50.426882
49cf6175-a22f-4fa6-ba35-0b8ac548c336,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2024-05-29,2024-06-28,2024-07-01,2024-07-15,36.01,EUR,PAID,2024-07-14T09:04:00,2026-04-01T11:05:50.426906
2fedddbd-151a-443e-87bd-a263a7b88e1e,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2022-07-14,2022-08-13,2022-08-16,2022-08-30,187.58,EUR,ISSUED,2023-02-24T14:18:33,2026-04-01T11:05:50.426943
93b564ab-b135-4d87-a677-e3296217e15f,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2021-03-12,2021-04-11,2021-04-14,2021-04-28,180.57,EUR,PAID,2020-01-17T02:28:31,2026-04-01T11:05:50.426974
56265b92-32f5-4b4c-b6e0-ed890aeb66dd,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2023-12-31,2024-01-30,2024-02-02,2024-02-16,96.12,EUR,PAID,2022-08-09T07:42:42,2026-04-01T11:05:50.427019
09bd4161-317d-4acd-9091-7b4f11f8a8f2,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2022-09-25,2022-10-25,2022-10-28,2022-11-11,156.28,EUR,PAID,2026-07-26T18:11:24,2026-04-01T11:05:50.427051
f907e340-f60d-4c42-ad01-cfcd8d35aac2,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2022-06-05,2022-07-05,2022-07-08,2022-07-22,157.4,EUR,PAID,2021-09-25T08:32:31,2026-04-01T11:05:50.427079
b709dac1-6585-4092-82e9-588cb791eff9,69d56aa4-c5d2-48a9-b8a4-4bfa999dd9a9,2022-09-24,2022-10-24,2022-10-27,2022-11-10,106.25,EUR,PAID,2026-03-16T14:42:05,2026-04-01T11:05:50.427104
f15304ac-ca06-46b8-8f50-2df7ff584943,4b241090-0963-41d6-ad3b-2fe186c44306,2021-11-27,2021-12-27,2021-12-30,2022-01-13,43.33,EUR,ISSUED,2024-01-09T00:20:52,2026-04-01T11:05:50.427585
14a84e1d-4197-4469-aadc-41f6dd772cc0,4b241090-0963-41d6-ad3b-2fe186c44306,2023-01-15,2023-02-14,2023-02-17,2023-03-03,173.15,EUR,PAID,2024-07-15T05:21:47,2026-04-01T11:05:50.427637
c0842d29-0551-4e45-a5ed-4aff6dccbf29,4b241090-0963-41d6-ad3b-2fe186c44306,2024-12-28,2025-01-27,2025-01-30,2025-02-13,23.36,EUR,PAID,2022-11-09T11:51:57,2026-04-01T11:05:50.427677
22abc663-c764-4c88-93e0-bf0ac2139614,4b241090-0963-41d6-ad3b-2fe186c44306,2022-06-20,2022-07-20,2022-07-23,2022-08-06,192.73,EUR,PAID,2024-02-01T19:56:11,2026-04-01T11:05:50.427702
2b4df94b-5788-41f6-8dee-318ae14adc31,4b241090-0963-41d6-ad3b-2fe186c44306,2022-07-04,2022-08-03,2022-08-06,2022-08-20,156.55,EUR,PAID,2021-08-07T14:55:16,2026-04-01T11:05:50.427733
b97df7a1-8b30-4963-8fd8-19d06322a4ac,4b241090-0963-41d6-ad3b-2fe186c44306,2022-01-13,2022-02-12,2022-02-15,2022-03-01,56.26,EUR,PAID,2026-09-03T12:03:00,2026-04-01T11:05:50.427763
fd9494de-659c-4c38-8fcf-b24372488452,4b241090-0963-41d6-ad3b-2fe186c44306,2026-08-31,2026-09-30,2026-10-03,2026-10-17,134.01,EUR,OVERDUE,2024-06-01T01:58:50,2026-04-01T11:05:50.427809
862b9902-07c3-4251-88b0-9bdf29974725,4b241090-0963-41d6-ad3b-2fe186c44306,2022-09-21,2022-10-21,2022-10-24,2022-11-07,181.38,EUR,ISSUED,2020-01-17T15:15:31,2026-04-01T11:05:50.427848
bb1bc594-4abb-44f2-bae8-9d89485b0436,4b241090-0963-41d6-ad3b-2fe186c44306,2020-06-26,2020-07-26,2020-07-29,2020-08-12,183.01,EUR,PAID,2024-10-11T04:24:40,2026-04-01T11:05:50.427880
bdc85331-7a0b-4c83-ade1-026318a3f815,4b241090-0963-41d6-ad3b-2fe186c44306,2026-10-18,2026-11-17,2026-11-20,2026-12-04,193.9,EUR,PAID,2023-07-11T14:32:48,2026-04-01T11:05:50.427918
dd794aa4-4a4b-483a-b0df-3633acdc0474,4b241090-0963-41d6-ad3b-2fe186c44306,2022-05-12,2022-06-11,2022-06-14,2022-06-28,140.59,EUR,PAID,2025-03-23T14:24:06,2026-04-01T11:05:50.427950
ee45bdb4-65f8-4226-b7ff-1f860f790b8a,4b241090-0963-41d6-ad3b-2fe186c44306,2022-02-06,2022-03-08,2022-03-11,2022-03-25,199.94,EUR,ISSUED,2024-05-27T10:12:10,2026-04-01T11:05:50.427995
f3fe2c0d-b8ca-48a6-8f54-531b4be509c2,4b241090-0963-41d6-ad3b-2fe186c44306,2022-02-10,2022-03-12,2022-03-15,2022-03-29,68.21,EUR,PAID,2023-04-11T13:50:39,2026-04-01T11:05:50.428020
be73befa-731c-4d9c-8270-5812d6d2cb9f,0185653c-7e90-40a9-bff1-c3f96652ad01,2022-05-15,2022-06-14,2022-06-17,2022-07-01,189.41,EUR,PAID,2024-02-09T02:57:57,2026-04-01T11:05:50.428434
df76bb20-eb0e-4424-8a09-ca3436bdbe6d,0185653c-7e90-40a9-bff1-c3f96652ad01,2025-02-18,2025-03-20,2025-03-23,2025-04-06,28.36,EUR,PAID,2023-05-06T19:46:25,2026-04-01T11:05:50.428474
d7747861-e780-4959-90d9-f9468c9f7605,0185653c-7e90-40a9-bff1-c3f96652ad01,2022-11-12,2022-12-12,2022-12-15,2022-12-29,121.69,EUR,PAID,2024-11-23T06:11:16,2026-04-01T11:05:50.428505
09404663-e21c-4b70-af62-adc48a501d30,0185653c-7e90-40a9-bff1-c3f96652ad01,2025-09-26,2025-10-26,2025-10-29,2025-11-12,199.18,EUR,PAID,2022-06-29T05:04:15,2026-04-01T11:05:50.428537
46187de0-d67f-4912-baa9-f4652b002906,0185653c-7e90-40a9-bff1-c3f96652ad01,2021-07-03,2021-08-02,2021-08-05,2021-08-19,79.74,EUR,PAID,2021-11-02T18:33:55,2026-04-01T11:05:50.428576
fbe44379-9fd2-4bac-b2af-4ed8956a905c,0185653c-7e90-40a9-bff1-c3f96652ad01,2026-02-21,2026-03-23,2026-03-26,2026-04-09,197.6,EUR,PAID,2020-11-26T08:27:05,2026-04-01T11:05:50.428615
837dc07c-2362-4423-bbb4-0c5081c5ad02,0185653c-7e90-40a9-bff1-c3f96652ad01,2025-02-06,2025-03-08,2025-03-11,2025-03-25,102.98,EUR,PAID,2023-04-15T08:21:32,2026-04-01T11:05:50.428650
0fa70a0b-1802-4bf2-bdc8-d9ec040fcc6e,0185653c-7e90-40a9-bff1-c3f96652ad01,2025-02-01,2025-03-03,2025-03-06,2025-03-20,197.82,EUR,PAID,2022-10-25T12:57:15,2026-04-01T11:05:50.428686
902156cb-8ac3-4e43-bde8-d00a72e171c4,0185653c-7e90-40a9-bff1-c3f96652ad01,2023-10-05,2023-11-04,2023-11-07,2023-11-21,25.45,EUR,PAID,2022-08-08T03:24:02,2026-04-01T11:05:50.428731
d94d2da8-ddab-4e81-b923-6a343f29c384,0185653c-7e90-40a9-bff1-c3f96652ad01,2021-03-06,2021-04-05,2021-04-08,2021-04-22,57.75,EUR,PAID,2025-07-06T17:54:11,2026-04-01T11:05:50.428871
adecf82a-a6e4-453f-bf88-3d011e8c8c1a,0185653c-7e90-40a9-bff1-c3f96652ad01,2026-03-06,2026-04-05,2026-04-08,2026-04-22,80.95,EUR,ISSUED,2021-12-02T21:33:45,2026-04-01T11:05:50.428911
abf6d888-7f87-4ade-bbdc-5a110b4ca428,0185653c-7e90-40a9-bff1-c3f96652ad01,2025-08-16,2025-09-15,2025-09-18,2025-10-02,115.87,EUR,PAID,2020-05-27T10:09:02,2026-04-01T11:05:50.428940
2f11a421-3409-42f4-8d36-84725ee0c110,924120d5-552d-43c2-b264-88131460fec3,2020-11-10,2020-12-10,2020-12-13,2020-12-27,140.93,EUR,OVERDUE,2020-08-12T10:49:56,2026-04-01T11:05:50.429414
db8d3bcc-7baf-4739-9ba2-fa62dc008cb4,924120d5-552d-43c2-b264-88131460fec3,2023-02-24,2023-03-26,2023-03-29,2023-04-12,175.28,EUR,OVERDUE,2024-06-14T21:38:15,2026-04-01T11:05:50.429447
5a85a133-f8d6-4baa-87d4-9753a57af672,924120d5-552d-43c2-b264-88131460fec3,2020-05-05,2020-06-04,2020-06-07,2020-06-21,116.21,EUR,PAID,2023-03-14T22:34:44,2026-04-01T11:05:50.429487
1776d8c5-dc39-42a8-a5bb-4ed759980b61,924120d5-552d-43c2-b264-88131460fec3,2021-08-02,2021-09-01,2021-09-04,2021-09-18,190.2,EUR,PAID,2023-12-29T10:55:07,2026-04-01T11:05:50.429518
15f5715e-57dd-4e55-bbb2-960b06d05471,924120d5-552d-43c2-b264-88131460fec3,2020-03-10,2020-04-09,2020-04-12,2020-04-26,62.37,EUR,PAID,2024-01-31T16:19:26,2026-04-01T11:05:50.429557
a3d99f0c-48c8-403f-939a-5179c845b52b,924120d5-552d-43c2-b264-88131460fec3,2023-01-08,2023-02-07,2023-02-10,2023-02-24,86.58,EUR,PAID,2021-04-06T22:19:45,2026-04-01T11:05:50.429602
be1e9da5-ea79-4bf5-bc46-267456449b53,924120d5-552d-43c2-b264-88131460fec3,2022-11-23,2022-12-23,2022-12-26,2023-01-09,110.14,EUR,PAID,2025-09-05T08:59:54,2026-04-01T11:05:50.429640
a2e6578d-d29d-488d-bd9c-015c75382f56,924120d5-552d-43c2-b264-88131460fec3,2020-12-19,2021-01-18,2021-01-21,2021-02-04,135.84,EUR,ISSUED,2025-07-26T04:14:33,2026-04-01T11:05:50.429679
f48760e4-6945-4a1e-b16b-f49447c73005,924120d5-552d-43c2-b264-88131460fec3,2020-08-14,2020-09-13,2020-09-16,2020-09-30,142.25,EUR,PAID,2026-07-26T06:16:01,2026-04-01T11:05:50.429710
7afed3e0-60c9-43ea-8d90-d35a5def21b7,924120d5-552d-43c2-b264-88131460fec3,2025-04-24,2025-05-24,2025-05-27,2025-06-10,144.38,EUR,PAID,2025-06-17T18:21:45,2026-04-01T11:05:50.429747
305362f0-1a1c-44fb-b8a0-0724d1085c1b,924120d5-552d-43c2-b264-88131460fec3,2025-05-03,2025-06-02,2025-06-05,2025-06-19,172.05,EUR,ISSUED,2023-11-05T05:32:00,2026-04-01T11:05:50.429779
db87f141-bb6d-48af-a533-c5b85bf6dde2,924120d5-552d-43c2-b264-88131460fec3,2024-08-03,2024-09-02,2024-09-05,2024-09-19,61.03,EUR,PAID,2023-02-14T23:32:38,2026-04-01T11:05:50.429813
e65d8190-69ae-480d-8038-a8f2457ff8a8,924120d5-552d-43c2-b264-88131460fec3,2022-09-07,2022-10-07,2022-10-10,2022-10-24,177.31,EUR,PAID,2026-05-08T09:35:18,2026-04-01T11:05:50.429847
f211890d-697c-4a46-ab70-f622cb088920,924120d5-552d-43c2-b264-88131460fec3,2021-07-21,2021-08-20,2021-08-23,2021-09-06,88.1,EUR,PAID,2025-04-18T03:52:05,2026-04-01T11:05:50.429887
818edec0-7209-430e-9c55-ea1520acc92f,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2024-02-07,2024-03-08,2024-03-11,2024-03-25,22.61,EUR,PAID,2025-07-03T07:45:17,2026-04-01T11:05:50.430394
02d8bc06-5c29-46c8-bc9a-3ed7fc77513a,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2026-01-19,2026-02-18,2026-02-21,2026-03-07,178.79,EUR,PAID,2023-08-26T04:32:36,2026-04-01T11:05:50.430415
d6a1f718-20a7-48ca-beaf-1284e22c620b,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2024-06-06,2024-07-06,2024-07-09,2024-07-23,30.4,EUR,PAID,2025-09-26T18:41:37,2026-04-01T11:05:50.430458
d7bf9ca3-942f-411e-990c-93239190c6f3,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2020-01-21,2020-02-20,2020-02-23,2020-03-08,57.72,EUR,PAID,2024-09-14T19:18:24,2026-04-01T11:05:50.430497
e3c9c2c8-5641-40f3-bc8d-2c139621b8fc,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2021-12-27,2022-01-26,2022-01-29,2022-02-12,27.97,EUR,PAID,2026-06-11T21:25:44,2026-04-01T11:05:50.430529
8026dde0-c22c-484c-90ef-3f4eba56aec5,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2026-02-05,2026-03-07,2026-03-10,2026-03-24,139.07,EUR,ISSUED,2022-07-04T16:20:20,2026-04-01T11:05:50.430560
415ab2ce-8bb8-43c9-8041-3e432ec91afc,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2021-01-06,2021-02-05,2021-02-08,2021-02-22,122.28,EUR,PAID,2022-02-15T12:40:50,2026-04-01T11:05:50.430598
f6829fa6-df59-459b-911e-1878a52e92a4,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2025-06-01,2025-07-01,2025-07-04,2025-07-18,135.56,EUR,PAID,2021-08-27T19:54:13,2026-04-01T11:05:50.430630
ec2fe061-786a-4107-aff6-d81e84738eed,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2023-02-18,2023-03-20,2023-03-23,2023-04-06,193.11,EUR,ISSUED,2022-12-22T01:42:03,2026-04-01T11:05:50.430662
17056ec9-012b-495c-9076-d8ed4ebae203,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2021-01-17,2021-02-16,2021-02-19,2021-03-05,119.79,EUR,ISSUED,2020-09-16T17:05:57,2026-04-01T11:05:50.430706
25c7bdb1-f8ba-4c27-840b-11de84325506,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2021-07-09,2021-08-08,2021-08-11,2021-08-25,47.12,EUR,ISSUED,2023-03-11T21:21:38,2026-04-01T11:05:50.430738
b8a26200-0626-4a59-85e7-815db2f0eb22,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2026-02-20,2026-03-22,2026-03-25,2026-04-08,25.55,EUR,PAID,2020-09-23T04:48:03,2026-04-01T11:05:50.430763
e323569f-529e-4997-80fc-e6b41ed2d650,a469853d-d5a5-4151-950c-4b4b2ad0a99f,2026-03-10,2026-04-09,2026-04-12,2026-04-26,121.51,EUR,PAID,2026-05-07T11:01:52,2026-04-01T11:05:50.430800
f2e34237-f08a-4aa9-a6e9-0fd8ff0a9b2f,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2025-12-06,2026-01-05,2026-01-08,2026-01-22,93.94,EUR,PAID,2023-12-03T11:47:52,2026-04-01T11:05:50.431274
088d61c6-2474-468f-8314-883f41da255d,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2024-08-06,2024-09-05,2024-09-08,2024-09-22,90.9,EUR,PAID,2021-12-27T15:25:29,2026-04-01T11:05:50.431301
30ae3d73-aad5-42c4-b58d-0bace0c97f60,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2026-07-23,2026-08-22,2026-08-25,2026-09-08,166.52,EUR,PAID,2026-02-21T20:34:51,2026-04-01T11:05:50.431332
0b073ceb-86af-4548-b06d-29c6813c2cf0,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2026-11-02,2026-12-02,2026-12-05,2026-12-19,114.62,EUR,ISSUED,2023-03-05T05:47:12,2026-04-01T11:05:50.431370
2c5d0ec7-a550-444d-a187-e08d4913d46d,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2024-04-11,2024-05-11,2024-05-14,2024-05-28,88.56,EUR,PAID,2024-05-04T14:11:02,2026-04-01T11:05:50.431415
ab37f974-d3e2-4f58-8819-c1530ffa2a73,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2022-12-29,2023-01-28,2023-01-31,2023-02-14,38.64,EUR,PAID,2024-01-31T11:58:43,2026-04-01T11:05:50.431450
8e02f5d6-9005-4846-b950-451641d3414a,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2024-08-21,2024-09-20,2024-09-23,2024-10-07,96.32,EUR,PAID,2025-09-13T17:44:34,2026-04-01T11:05:50.431481
1d2e7681-1c84-4be9-b80f-f2e88352f298,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2025-07-11,2025-08-10,2025-08-13,2025-08-27,164.35,EUR,PAID,2026-09-01T12:51:55,2026-04-01T11:05:50.431525
b7486a19-d776-4bda-81a2-a12395a86550,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2022-12-21,2023-01-20,2023-01-23,2023-02-06,82.8,EUR,PAID,2022-09-04T08:54:28,2026-04-01T11:05:50.431552
9d591428-40f4-4218-b1a0-85495ceb0b96,6f8f8e21-c592-48f1-bd25-fc2016cf2a32,2020-05-13,2020-06-12,2020-06-15,2020-06-29,87.43,EUR,PAID,2022-03-24T23:34:23,2026-04-01T11:05:50.431597
f52f6a71-37aa-429d-8204-a8f98fe97520,dd03d1f4-017c-4f4c-9dde-e9231d981360,2023-04-19,2023-05-19,2023-05-22,2023-06-05,125.34,EUR,ISSUED,2023-08-25T23:01:32,2026-04-01T11:05:50.431964
a86e8c27-f9c9-4e4b-b681-441d0d4ceaa9,dd03d1f4-017c-4f4c-9dde-e9231d981360,2021-07-03,2021-08-02,2021-08-05,2021-08-19,98.96,EUR,PAID,2025-01-05T14:40:31,2026-04-01T11:05:50.432003
c1c93e8d-9114-4be0-a36d-8a0891ace1c5,dd03d1f4-017c-4f4c-9dde-e9231d981360,2026-09-22,2026-10-22,2026-10-25,2026-11-08,75.9,EUR,PAID,2024-08-31T14:57:16,2026-04-01T11:05:50.432041
061a9fc3-9523-4cd2-ad67-1975ee646fc6,dd03d1f4-017c-4f4c-9dde-e9231d981360,2021-11-22,2021-12-22,2021-12-25,2022-01-08,67.43,EUR,PAID,2020-03-26T12:19:07,2026-04-01T11:05:50.432072
ee8c6326-d2c7-4c62-948b-5d4faacb6ce3,dd03d1f4-017c-4f4c-9dde-e9231d981360,2023-12-17,2024-01-16,2024-01-19,2024-02-02,179.79,EUR,PAID,2024-11-17T05:07:27,2026-04-01T11:05:50.432111
3e3dea40-8dac-4d09-95d0-f6ecaedbd02b,dd03d1f4-017c-4f4c-9dde-e9231d981360,2025-06-04,2025-07-04,2025-07-07,2025-07-21,94.63,EUR,PAID,2026-04-14T19:22:48,2026-04-01T11:05:50.432130
72048046-1e1e-4cb2-8237-972ac5ebcff6,dd03d1f4-017c-4f4c-9dde-e9231d981360,2025-10-21,2025-11-20,2025-11-23,2025-12-07,136.32,EUR,ISSUED,2020-12-26T01:23:23,2026-04-01T11:05:50.432181
93713a76-0629-4c91-b2a0-2ac60b90b1d7,dd03d1f4-017c-4f4c-9dde-e9231d981360,2025-08-09,2025-09-08,2025-09-11,2025-09-25,183.74,EUR,PAID,2022-08-25T17:35:40,2026-04-01T11:05:50.432220
c3b627f8-255d-402a-883d-de3f381cd276,dd03d1f4-017c-4f4c-9dde-e9231d981360,2021-07-07,2021-08-06,2021-08-09,2021-08-23,61.87,EUR,PAID,2021-01-14T05:18:11,2026-04-01T11:05:50.432254
fb2da37f-c021-4859-805c-463f23dcae19,dd03d1f4-017c-4f4c-9dde-e9231d981360,2023-09-02,2023-10-02,2023-10-05,2023-10-19,144.75,EUR,PAID,2023-05-23T08:39:36,2026-04-01T11:05:50.432291
8070e77a-869b-4490-9fa1-7610e11533c6,dd03d1f4-017c-4f4c-9dde-e9231d981360,2026-07-17,2026-08-16,2026-08-19,2026-09-02,188.97,EUR,PAID,2023-01-03T18:24:24,2026-04-01T11:05:50.432328
6a4bf8ce-44e2-4efd-9fe7-6042faac8b5d,dd03d1f4-017c-4f4c-9dde-e9231d981360,2022-08-01,2022-08-31,2022-09-03,2022-09-17,159.24,EUR,ISSUED,2024-05-03T21:45:04,2026-04-01T11:05:50.432366
0a9b585e-001e-4aa9-a3b1-123ea6bdc1a4,dd03d1f4-017c-4f4c-9dde-e9231d981360,2026-04-19,2026-05-19,2026-05-22,2026-06-05,179.6,EUR,PAID,2021-06-23T12:40:47,2026-04-01T11:05:50.432405
5af350bb-be55-4db1-9c83-6372ee7c30fd,dd03d1f4-017c-4f4c-9dde-e9231d981360,2025-09-20,2025-10-20,2025-10-23,2025-11-06,102.06,EUR,ISSUED,2024-02-19T04:03:15,2026-04-01T11:05:50.432442
0913a902-e3a9-48c9-8b63-6eec74a26c64,dd03d1f4-017c-4f4c-9dde-e9231d981360,2022-01-31,2022-03-02,2022-03-05,2022-03-19,176.25,EUR,PAID,2024-09-29T13:45:13,2026-04-01T11:05:50.432474
c2678432-ffed-4d06-9830-0bea1b55c12d,92c3c717-1133-47a5-9c99-7c7c12585eab,2022-02-13,2022-03-15,2022-03-18,2022-04-01,142.08,EUR,PAID,2020-11-08T07:48:35,2026-04-01T11:05:50.432962
458edc50-7125-4fa8-b4a7-cb46e47748aa,92c3c717-1133-47a5-9c99-7c7c12585eab,2025-05-20,2025-06-19,2025-06-22,2025-07-06,53.53,EUR,PAID,2026-08-17T21:37:12,2026-04-01T11:05:50.433002
bec2ea00-1738-46b0-8a41-38b3a5e9dd43,92c3c717-1133-47a5-9c99-7c7c12585eab,2024-12-04,2025-01-03,2025-01-06,2025-01-20,135.95,EUR,ISSUED,2023-08-26T15:44:42,2026-04-01T11:05:50.433036
3fa1d7eb-2dcf-4bbd-8bfb-7c5410cf0eab,92c3c717-1133-47a5-9c99-7c7c12585eab,2026-08-03,2026-09-02,2026-09-05,2026-09-19,48.43,EUR,PAID,2025-10-12T01:46:50,2026-04-01T11:05:50.433076
8e05b3e6-2051-4650-940e-63ed3faa3ac3,92c3c717-1133-47a5-9c99-7c7c12585eab,2026-06-30,2026-07-30,2026-08-02,2026-08-16,67.88,EUR,ISSUED,2020-10-03T00:19:09,2026-04-01T11:05:50.433114
aecaa6d2-9049-4101-bc52-aacc668f6812,92c3c717-1133-47a5-9c99-7c7c12585eab,2022-05-10,2022-06-09,2022-06-12,2022-06-26,110.5,EUR,PAID,2021-02-16T02:20:45,2026-04-01T11:05:50.433173
5cbbf198-8a98-4e17-9b90-5645d0bf3cd4,92c3c717-1133-47a5-9c99-7c7c12585eab,2023-10-01,2023-10-31,2023-11-03,2023-11-17,198.05,EUR,ISSUED,2021-12-29T03:53:14,2026-04-01T11:05:50.433201
aa72511e-fff9-4921-8ae0-336602fa94f9,92c3c717-1133-47a5-9c99-7c7c12585eab,2026-12-31,2027-01-30,2027-02-02,2027-02-16,66.65,EUR,PAID,2020-07-26T13:03:50,2026-04-01T11:05:50.433241
c5baecb3-f3dc-4dfd-be3b-bea0f6aed1a0,92c3c717-1133-47a5-9c99-7c7c12585eab,2020-10-02,2020-11-01,2020-11-04,2020-11-18,182.98,EUR,PAID,2022-11-02T21:53:05,2026-04-01T11:05:50.433280
b482f028-7346-46d3-b909-f3d15231f132,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2025-05-12,2025-06-11,2025-06-14,2025-06-28,43.1,EUR,ISSUED,2022-02-07T20:19:42,2026-04-01T11:05:50.433753
6d03426a-6222-4b21-be46-a7b6691c8fe7,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2025-04-18,2025-05-18,2025-05-21,2025-06-04,43.02,EUR,PAID,2024-01-03T13:48:55,2026-04-01T11:05:50.433802
1ca47c5b-132e-4ebb-910c-62e6aec511f9,9e57eb7c-fa8d-4570-98bc-0a228ba05772,2025-12-23,2026-01-22,2026-01-25,2026-02-08,102.16,EUR,PAID,2021-10-20T01:17:32,2026-04-01T11:05:50.433848
